filename,primary_label,secondary_labels,rating,duration,data_year,length,fold
houfin/XC327553.ogg,houfin,"['cogdov', 'incdov']",4.5,810458,2021,810458,4
houfin/XC327634.ogg,houfin,[],4.0,1185786,2021,1185786,1
houfin/XC328235.ogg,houfin,[],5.0,1971104,2021,1971104,4
houfin/XC329331.ogg,houfin,[],4.0,162144,2022,162144,3
houfin/XC329768.ogg,houfin,[],4.0,736897,2021,736897,2
houfin/XC329769.ogg,houfin,[],4.0,875660,2021,875660,4
houfin/XC339890.ogg,houfin,[],4.0,128731,2022,128731,4
houfin/XC345545.ogg,houfin,[],4.0,708476,2021,708476,0
houfin/XC345546.ogg,houfin,"['amegfi', 'houwre', 'leafly']",3.5,919963,2021,919963,4
houfin/XC345547.ogg,houfin,"['daejun', 'houspa']",3.5,656649,2021,656649,1
houfin/XC345548.ogg,houfin,['houwre'],3.5,2431304,2021,2431304,2
houfin/XC347975.ogg,houfin,"['caskin', 'moudov']",3.5,3640878,2021,3640878,4
houfin/XC347978.ogg,houfin,"['caskin', 'moudov', 'calqua']",3.5,1716594,2021,1716594,4
houfin/XC351450.ogg,houfin,['daejun'],3.5,233675,2021,233675,0
houfin/XC351451.ogg,houfin,[],1.5,147104,2022,147104,1
houfin/XC353016.ogg,houfin,"['whwdov', 'normoc', 'houspa']",3.5,4142429,2021,4142429,0
houfin/XC353018.ogg,houfin,"['whwdov', 'grtgra', 'normoc']",4.5,4363947,2021,4363947,3
houfin/XC353019.ogg,houfin,['houspa'],3.5,889870,2021,889870,0
houfin/XC358850.ogg,houfin,[],5.0,1006496,2021,1006496,1
houfin/XC361756.ogg,houfin,[],4.0,897440,2021,897440,3
houfin/XC362333.ogg,houfin,"['gbwwre1', 'sltred']",1.5,4315464,2021,4315464,1
houfin/XC363567.ogg,houfin,[],3.0,753824,2021,753824,0
houfin/XC365390.ogg,houfin,['houspa'],3.5,982657,2021,982657,3
houfin/XC366388.ogg,houfin,[],4.0,401694,2021,401694,4
houfin/XC373392.ogg,houfin,[],3.0,162048,2022,162048,0
houfin/XC37393.ogg,houfin,[],4.0,1612940,2021,1612940,0
houfin/XC376760.ogg,houfin,['chispa'],4.5,1018602,2021,1018602,1
houfin/XC378922.ogg,houfin,[],5.0,2101952,2021,2101952,2
houfin/XC383780.ogg,houfin,[],5.0,5146367,2021,5146367,0
houfin/XC383989.ogg,houfin,"['houspa', 'whwdov']",3.5,2068515,2021,2068515,4
houfin/XC388465.ogg,houfin,"['haiwoo', 'whtspa']",3.5,745709,2021,745709,3
houfin/XC404732.ogg,houfin,[],4.0,379808,2021,379808,2
houfin/XC410513.ogg,houfin,[],5.0,1719937,2021,1719937,3
houfin/XC412395.ogg,houfin,"['yebcha', 'blujay', 'norcar', 'carwre', 'indbun']",3.5,1012367,2021,1012367,1
houfin/XC413336.ogg,houfin,"['norcar', 'comgra']",3.5,5964704,2021,5964704,0
houfin/XC415920.ogg,houfin,[],3.0,832928,2021,832928,4
houfin/XC415921.ogg,houfin,[],3.0,728480,2021,728480,0
houfin/XC416152.ogg,houfin,[],4.0,831392,2021,831392,4
houfin/XC416530.ogg,houfin,['bkbmag1'],3.5,2205344,2021,2205344,2
houfin/XC417550.ogg,houfin,[],5.0,1217550,2021,1217550,4
houfin/XC418251.ogg,houfin,['lesgol'],3.5,1615520,2021,1615520,0
houfin/XC419927.ogg,houfin,[],4.0,1098850,2021,1098850,2
houfin/XC423324.ogg,houfin,[],5.0,1257675,2021,1257675,2
houfin/XC423359.ogg,houfin,[],5.0,567206,2021,567206,0
houfin/XC428722.ogg,houfin,['lesgol'],4.5,642439,2021,642439,3
houfin/XC436837.ogg,houfin,[],0.0,1515680,2021,1515680,3
houfin/XC440008.ogg,houfin,['astfly'],0.0,1157024,2021,1157024,4
houfin/XC440009.ogg,houfin,"['amecro', 'eucdov']",0.0,1080460,2021,1080460,1
houfin/XC441200.ogg,houfin,"['trokin', 'whwdov']",4.5,3680166,2021,3680166,4
houfin/XC441202.ogg,houfin,['whwdov'],4.5,3566481,2021,3566481,4
houfin/XC442301.ogg,houfin,[],4.0,2714528,2021,2714528,0
houfin/XC448959.ogg,houfin,[],5.0,1246880,2021,1246880,4
houfin/XC452120.ogg,houfin,[],4.0,2263712,2021,2263712,3
houfin/XC456752.ogg,houfin,[],4.0,2951072,2021,2951072,1
houfin/XC459051.ogg,houfin,[],5.0,114496,2022,114496,0
houfin/XC460092.ogg,houfin,[],3.0,377504,2021,377504,2
houfin/XC460093.ogg,houfin,[],3.0,480416,2021,480416,0
houfin/XC461748.ogg,houfin,['amerob'],3.5,2338976,2021,2338976,4
houfin/XC463256.ogg,houfin,[],4.0,308907,2021,308907,4
houfin/XC465308.ogg,houfin,[],3.5,3044032,2021,3044032,4
houfin/XC465310.ogg,houfin,[],3.5,6806501,2021,6806501,3
houfin/XC465583.ogg,houfin,['orcwar'],3.5,2206442,2021,2206442,1
houfin/XC465584.ogg,houfin,"['labwoo', 'whwdov']",3.5,2250746,2021,2250746,0
houfin/XC465585.ogg,houfin,"['whwdov', 'verdin', 'cacwre']",3.5,2462233,2021,2462233,3
houfin/XC465793.ogg,houfin,"['amecro', 'amerob']",0.0,696773,2021,696773,4
houfin/XC466133.ogg,houfin,"['norcar', 'rebwoo', 'amerob', 'rewbla']",3.5,2375840,2021,2375840,2
houfin/XC466481.ogg,houfin,[],5.0,1091327,2021,1091327,1
houfin/XC466484.ogg,houfin,['houspa'],4.5,426772,2021,426772,1
houfin/XC468779.ogg,houfin,[],5.0,1460384,2021,1460384,0
houfin/XC469591.ogg,houfin,[],5.0,4608999,2021,4608999,1
houfin/XC471147.ogg,houfin,[],5.0,844731,2021,844731,1
houfin/XC478032.ogg,houfin,"['amerob', 'bkcchi']",2.5,3344127,2021,3344127,2
houfin/XC479585.ogg,houfin,[],4.0,692594,2021,692594,4
houfin/XC480078.ogg,houfin,['houspa'],3.5,420084,2021,420084,2
houfin/XC481875.ogg,houfin,[],5.0,3180704,2021,3180704,2
houfin/XC481935.ogg,houfin,"['bushti', 'pasfly', 'yebcha', 'sonspa']",4.5,2595488,2021,2595488,3
houfin/XC483748.ogg,houfin,"['yebcha', 'belvir', 'caltow', 'wrenti']",3.5,1506464,2021,1506464,0
houfin/XC483967.ogg,houfin,[],5.0,448928,2021,448928,1
houfin/XC488436.ogg,houfin,['houspa'],3.5,332960,2021,332960,1
houfin/XC488437.ogg,houfin,['houspa'],3.5,422048,2021,422048,1
houfin/XC492207.ogg,houfin,[],0.0,3104672,2021,3104672,0
houfin/XC492812.ogg,houfin,[],0.0,845984,2021,845984,1
houfin/XC493111.ogg,houfin,[],5.0,964256,2021,964256,2
houfin/XC493304.ogg,houfin,[],4.0,881511,2021,881511,2
houfin/XC493322.ogg,houfin,"['norcar', 'rewbla']",3.5,867301,2021,867301,3
houfin/XC497555.ogg,houfin,"['whwdov', 'grtgra', 'socfly1', 'houspa']",3.5,3678368,2021,3678368,3
houfin/XC498247.ogg,houfin,[],5.0,1779872,2021,1779872,4
houfin/XC499796.ogg,houfin,"['tuftit', 'blujay']",4.5,1149344,2021,1149344,1
houfin/XC500927.ogg,houfin,"['blujay', 'comgra']",4.5,1469600,2021,1469600,0
houfin/XC508470.ogg,houfin,"['foxspa', 'amegfi', 'whtspa', 'rebwoo']",3.5,1684640,2021,1684640,3
houfin/XC510713.ogg,houfin,[],5.0,839840,2021,839840,3
houfin/XC520553.ogg,houfin,"['cacwre', 'moudov', 'cubthr']",0.0,869792,2021,869792,2
houfin/XC525886.ogg,houfin,[],4.0,1538720,2021,1538720,3
houfin/XC530765.ogg,houfin,[],5.0,1297568,2021,1297568,1
houfin/XC531574.ogg,houfin,[],0.0,862285,2021,862285,3
houfin/XC531575.ogg,houfin,[],0.0,91115,2022,91115,1
houfin/XC531576.ogg,houfin,[],0.0,174707,2022,174707,2
houfin/XC534152.ogg,houfin,['houspa'],3.5,1775264,2021,1775264,3
houfin/XC534170.ogg,houfin,['houspa'],3.5,1699232,2021,1699232,2
houfin/XC53840.ogg,houfin,"['carchi', 'bnhcow', 'carwre']",2.5,803771,2021,803771,3
houfin/XC539421.ogg,houfin,"['bewwre', 'bkcchi', 'amerob']",4.5,674720,2021,674720,2
houfin/XC539749.ogg,houfin,[],5.0,1410648,2021,1410648,3
houfin/XC539750.ogg,houfin,[],5.0,507020,2021,507020,2
houfin/XC539921.ogg,houfin,[],4.0,500384,2021,500384,1
houfin/XC539923.ogg,houfin,[],4.0,1832864,2021,1832864,0
houfin/XC541408.ogg,houfin,[],5.0,662501,2021,662501,2
houfin/XC541409.ogg,houfin,"['grekis', 'houspa']",4.5,677547,2021,677547,1
houfin/XC544463.ogg,houfin,[],5.0,763808,2021,763808,1
houfin/XC546187.ogg,houfin,['houspa'],4.5,3158553,2021,3158553,1
houfin/XC549237.ogg,houfin,[],5.0,175104,2022,175104,4
houfin/XC550903.ogg,houfin,[],5.0,962720,2021,962720,0
houfin/XC550963.ogg,houfin,"['bkbmag1', 'pinsis']",4.5,1461152,2021,1461152,3
houfin/XC550964.ogg,houfin,"['bkbmag1', 'casfin']",4.5,1737632,2021,1737632,4
houfin/XC554635.ogg,houfin,['eucdov'],3.5,380796,2021,380796,0
houfin/XC554913.ogg,houfin,[],5.0,766155,2021,766155,4
houfin/XC555497.ogg,houfin,[],5.0,346523,2021,346523,1
houfin/XC555498.ogg,houfin,[],4.0,830520,2021,830520,1
houfin/XC555499.ogg,houfin,[],4.0,788724,2021,788724,1
houfin/XC555500.ogg,houfin,[],4.0,614853,2021,614853,1
houfin/XC555504.ogg,houfin,[],5.0,3130132,2021,3130132,0
houfin/XC559015.ogg,houfin,['bnhcow'],4.5,3255200,2021,3255200,1
houfin/XC559567.ogg,houfin,[],5.0,963431,2021,963431,4
houfin/XC560490.ogg,houfin,"['whwdov', 'bnhcow', 'labwoo']",3.5,700832,2021,700832,1
houfin/XC561882.ogg,houfin,[],4.0,416358,2021,416358,4
houfin/XC563039.ogg,houfin,[],4.0,438475,2021,438475,1
houfin/XC564235.ogg,houfin,[],4.0,1405856,2021,1405856,0
houfin/XC566136.ogg,houfin,['bewwre'],4.5,1877090,2021,1877090,1
houfin/XC567667.ogg,houfin,[],3.0,3665955,2021,3665955,2
houfin/XC568773.ogg,houfin,[],3.0,416741,2021,416741,0
houfin/XC568780.ogg,houfin,[],3.0,364914,2021,364914,0
houfin/XC569593.ogg,houfin,[],5.0,136704,2022,136704,2
houfin/XC569976.ogg,houfin,"['acowoo', 'calqua']",4.5,2349728,2021,2349728,4
houfin/XC569979.ogg,houfin,['lesgol'],4.5,2345120,2021,2345120,2
houfin/XC569982.ogg,houfin,['lesgol'],4.5,2567072,2021,2567072,1
houfin/XC570547.ogg,houfin,[],4.0,980150,2021,980150,1
houfin/XC570952.ogg,houfin,[],5.0,763040,2021,763040,3
houfin/XC571042.ogg,houfin,[],5.0,1497248,2021,1497248,4
houfin/XC572043.ogg,houfin,['grtgra'],4.5,1952323,2021,1952323,0
houfin/XC572692.ogg,houfin,[],5.0,1253792,2021,1253792,4
houfin/XC573017.ogg,houfin,[],5.0,169664,2022,169664,3
houfin/XC573018.ogg,houfin,[],4.0,143776,2022,143776,3
houfin/XC573019.ogg,houfin,[],4.0,86080,2022,86080,3
houfin/XC573131.ogg,houfin,[],4.0,168192,2022,168192,2
houfin/XC576356.ogg,houfin,['lesgol'],4.5,1027797,2021,1027797,0
houfin/XC577121.ogg,houfin,[],4.0,1376672,2021,1376672,2
houfin/XC577669.ogg,houfin,[],3.0,813739,2021,813739,4
houfin/XC579294.ogg,houfin,"['incdov', 'bewwre']",4.5,1226746,2021,1226746,4
houfin/XC579296.ogg,houfin,"['houspa', 'grekis']",4.5,5927115,2021,5927115,3
houfin/XC583810.ogg,houfin,['eucdov'],4.5,2368160,2021,2368160,4
houfin/XC583811.ogg,houfin,"['moudov', 'belvir', 'normoc', 'gilwoo']",4.5,5782688,2021,5782688,4
houfin/XC583812.ogg,houfin,"['gamqua', 'moudov']",4.5,3172256,2021,3172256,0
houfin/XC58462.ogg,houfin,['amerob'],2.5,851418,2021,851418,1
houfin/XC58463.ogg,houfin,['amerob'],2.5,275470,2021,275470,1
houfin/XC584860.ogg,houfin,[],5.0,741536,2021,741536,3
houfin/XC584861.ogg,houfin,['lesgol'],4.5,940448,2021,940448,0
houfin/XC585267.ogg,houfin,[],4.0,762811,2021,762811,2
houfin/XC586467.ogg,houfin,[],4.0,1513376,2021,1513376,4
houfin/XC598466.ogg,houfin,[],5.0,2227184,2021,2227184,0
houfin/XC607833.ogg,houfin,[],5.0,784544,2021,784544,4
houfin/XC608503.ogg,houfin,[],4.0,2315936,2021,2315936,1
houfin/XC609116.ogg,houfin,[],4.0,1110176,2021,1110176,3
houfin/XC612571.ogg,houfin,[],3.5,1370523,2021,1370523,4
houfin/XC612573.ogg,houfin,[],5.0,783709,2021,783709,1
houfin/XC612575.ogg,houfin,['lesgol'],3.5,435131,2021,435131,1
houfin/XC617984.ogg,houfin,[],4.0,1110176,2021,1110176,2
houfin/XC620763.ogg,houfin,[],4.0,1496832,2022,1496832,0
houfin/XC621697.ogg,houfin,"['gamqua', 'moudov', 'normoc']",3.5,3910656,2022,3910656,4
houfin/XC621698.ogg,houfin,['gamqua'],3.5,6005238,2022,6005238,0
houfin/XC622745.ogg,houfin,[],5.0,414616,2022,414616,3
houfin/XC622942.ogg,houfin,[],2.0,343562,2022,343562,3
houfin/XC625844.ogg,houfin,[],5.0,1761024,2022,1761024,2
houfin/XC626211.ogg,houfin,[],4.0,249104,2022,249104,2
houfin/XC628187.ogg,houfin,[],4.0,2108992,2022,2108992,0
houfin/XC634984.ogg,houfin,[],4.5,2132428,2022,2132428,2
houfin/XC636179.ogg,houfin,[],5.0,2486857,2022,2486857,4
houfin/XC636434.ogg,houfin,['houspa'],4.5,3059461,2022,3059461,1
houfin/XC637197.ogg,houfin,['houspa'],2.5,799138,2022,799138,0
houfin/XC638236.ogg,houfin,[],4.5,1436108,2022,1436108,1
houfin/XC638608.ogg,houfin,[],4.5,1202688,2022,1202688,2
houfin/XC639309.ogg,houfin,[],4.0,2145792,2022,2145792,3
houfin/XC641549.ogg,houfin,[],4.5,757342,2022,757342,3
houfin/XC653352.ogg,houfin,[],5.0,558393,2022,558393,0
houfin/XC654389.ogg,houfin,[],4.5,1574870,2022,1574870,4
houfin/XC65765.ogg,houfin,"['whwdov', 'houspa']",4.5,3320721,2021,3320721,0
houfin/XC657975.ogg,houfin,[],5.0,285024,2022,285024,1
houfin/XC658899.ogg,houfin,[],4.0,1373414,2022,1373414,3
houfin/XC658900.ogg,houfin,[],5.0,1030687,2022,1030687,3
houfin/XC660552.ogg,houfin,[],3.5,1959168,2022,1959168,0
houfin/XC660910.ogg,houfin,[],4.5,3457536,2022,3457536,3
houfin/XC660911.ogg,houfin,['calqua'],4.5,672768,2022,672768,4
houfin/XC660912.ogg,houfin,[],3.5,3783168,2022,3783168,3
houfin/XC661725.ogg,houfin,[],4.5,2445312,2022,2445312,2
houfin/XC661726.ogg,houfin,[],2.5,1153536,2022,1153536,2
houfin/XC70208.ogg,houfin,[],5.0,5121289,2021,5121289,1
houfin/XC70306.ogg,houfin,[],4.0,1069593,2021,1069593,0
houfin/XC70684.ogg,houfin,[],4.0,1706563,2021,1706563,3
houfin/XC70685.ogg,houfin,[],4.0,416741,2021,416741,3
houfin/XC99546.ogg,houfin,"['amerob', 'rewbla']",4.5,1872075,2021,1872075,1
iiwi/XC113329.ogg,iiwi,['apapan'],3.5,1145208,2022,1145208,3
iiwi/XC157360.ogg,iiwi,"['apapan', 'hawama', 'omao']",4.5,1449482,2022,1449482,4
iiwi/XC175504.ogg,iiwi,"['apapan', 'hawama']",3.5,1536418,2022,1536418,0
iiwi/XC210207.ogg,iiwi,[],3.0,814184,2022,814184,2
iiwi/XC219960.ogg,iiwi,['apapan'],4.5,3082031,2022,3082031,0
iiwi/XC256225.ogg,iiwi,[],3.0,377835,2022,377835,0
iiwi/XC27307.ogg,iiwi,['apapan'],3.5,1044062,2022,1044062,2
iiwi/XC27314.ogg,iiwi,['warwhe1'],4.5,1808091,2022,1808091,3
iiwi/XC27325.ogg,iiwi,['apapan'],4.5,1363383,2022,1363383,1
iiwi/XC27326.ogg,iiwi,"['apapan', 'hawama']",3.5,3739899,2022,3739899,4
iiwi/XC27335.ogg,iiwi,[],4.0,345234,2022,345234,2
iiwi/XC27346.ogg,iiwi,"['apapan', 'hawama', 'warwhe1']",3.5,2749336,2022,2749336,4
iiwi/XC27347.ogg,iiwi,['hawama'],4.5,607713,2022,607713,1
iiwi/XC27349.ogg,iiwi,[],5.0,222354,2022,222354,3
iiwi/XC27365.ogg,iiwi,[],4.5,1708617,2022,1708617,1
iiwi/XC27366.ogg,iiwi,['kauama'],4.5,973009,2022,973009,2
iiwi/XC27377.ogg,iiwi,['omao'],4.5,1603291,2022,1603291,3
iiwi/XC317140.ogg,iiwi,[],3.5,1636728,2022,1636728,3
iiwi/XC326574.ogg,iiwi,[],4.0,1032960,2022,1032960,1
iiwi/XC326576.ogg,iiwi,[],5.0,270838,2022,270838,4
iiwi/XC326579.ogg,iiwi,['houfin'],3.5,1543680,2022,1543680,2
iiwi/XC327339.ogg,iiwi,[],4.0,148793,2022,148793,1
iiwi/XC327343.ogg,iiwi,[],3.0,2747904,2022,2747904,0
iiwi/XC327358.ogg,iiwi,['apapan'],3.5,1409280,2022,1409280,0
iiwi/XC327360.ogg,iiwi,[],4.0,4147968,2022,4147968,3
iiwi/XC327361.ogg,iiwi,['apapan'],3.5,1078335,2022,1078335,0
iiwi/XC327825.ogg,iiwi,[],5.0,6785280,2022,6785280,4
iiwi/XC327827.ogg,iiwi,[],4.0,6237696,2022,6237696,2
iiwi/XC384959.ogg,iiwi,[],5.0,2401536,2022,2401536,3
iiwi/XC384960.ogg,iiwi,[],4.0,3493632,2022,3493632,4
iiwi/XC385038.ogg,iiwi,"['hawama', 'iiwi', 'warwhe1']",3.5,1394688,2022,1394688,0
iiwi/XC385056.ogg,iiwi,['hawama'],3.5,1198080,2022,1198080,1
iiwi/XC385396.ogg,iiwi,[],4.0,350208,2022,350208,2
iiwi/XC385609.ogg,iiwi,[],4.0,2027520,2022,2027520,4
iiwi/XC503670.ogg,iiwi,[],5.0,5951232,2022,5951232,0
iiwi/XC557115.ogg,iiwi,[],0.0,413780,2022,413780,1
iiwi/XC648123.ogg,iiwi,"['apapan', 'hawama']",1.5,665391,2022,665391,1
jabwar/XC122542.ogg,jabwar,[],5.0,5503488,2022,5503488,0
jabwar/XC144404.ogg,jabwar,[],5.0,1120131,2022,1120131,2
jabwar/XC190400.ogg,jabwar,[],3.5,189696,2022,189696,3
jabwar/XC190437.ogg,jabwar,[],4.5,288000,2022,288000,0
jabwar/XC190838.ogg,jabwar,[],4.5,241152,2022,241152,0
jabwar/XC191037.ogg,jabwar,[],3.5,2778593,2022,2778593,1
jabwar/XC191038.ogg,jabwar,[],5.0,1619174,2022,1619174,1
jabwar/XC191194.ogg,jabwar,[],5.0,6827781,2022,6827781,4
jabwar/XC191195.ogg,jabwar,[],5.0,2188434,2022,2188434,0
jabwar/XC191196.ogg,jabwar,[],5.0,3046087,2022,3046087,4
jabwar/XC191203.ogg,jabwar,[],5.0,1373952,2022,1373952,0
jabwar/XC194968.ogg,jabwar,[],5.0,1045734,2022,1045734,4
jabwar/XC198427.ogg,jabwar,[],5.0,6827781,2022,6827781,3
jabwar/XC198564.ogg,jabwar,[],4.0,86936,2022,86936,2
jabwar/XC201298.ogg,jabwar,[],3.5,1616640,2022,1616640,0
jabwar/XC207416.ogg,jabwar,[],3.5,2897664,2022,2897664,0
jabwar/XC213603.ogg,jabwar,[],4.5,952320,2022,952320,2
jabwar/XC235544.ogg,jabwar,[],3.5,542976,2022,542976,3
jabwar/XC236038.ogg,jabwar,[],5.0,723905,2022,723905,2
jabwar/XC27362.ogg,jabwar,['apapan'],4.5,1125982,2022,1125982,4
jabwar/XC282183.ogg,jabwar,[],3.5,769881,2022,769881,0
jabwar/XC282368.ogg,jabwar,[],2.5,225698,2022,225698,3
jabwar/XC284642.ogg,jabwar,[],5.0,5263104,2022,5263104,1
jabwar/XC284643.ogg,jabwar,[],5.0,1575168,2022,1575168,1
jabwar/XC284644.ogg,jabwar,[],5.0,2923008,2022,2923008,3
jabwar/XC301222.ogg,jabwar,[],3.5,644352,2022,644352,4
jabwar/XC309570.ogg,jabwar,[],4.0,614400,2022,614400,1
jabwar/XC329587.ogg,jabwar,[],3.5,1721156,2022,1721156,1
jabwar/XC329773.ogg,jabwar,[],3.5,710400,2022,710400,2
jabwar/XC332819.ogg,jabwar,[],4.0,1237248,2022,1237248,2
jabwar/XC332824.ogg,jabwar,[],4.0,416256,2022,416256,0
jabwar/XC372140.ogg,jabwar,['warwhe1'],4.5,1801404,2022,1801404,3
jabwar/XC385099.ogg,jabwar,[],4.0,959634,2022,959634,1
jabwar/XC385100.ogg,jabwar,[],4.0,2165864,2022,2165864,2
jabwar/XC385191.ogg,jabwar,['mallar3'],3.5,2138279,2022,2138279,3
jabwar/XC385192.ogg,jabwar,[],4.0,476473,2022,476473,1
jabwar/XC385193.ogg,jabwar,[],5.0,1018149,2022,1018149,4
jabwar/XC385194.ogg,jabwar,[],4.0,288392,2022,288392,4
jabwar/XC385329.ogg,jabwar,[],2.5,778752,2022,778752,4
jabwar/XC393075.ogg,jabwar,[],4.5,2189568,2022,2189568,3
jabwar/XC408977.ogg,jabwar,[],4.0,8069120,2022,8069120,1
jabwar/XC409023.ogg,jabwar,[],4.5,2599680,2022,2599680,0
jabwar/XC410204.ogg,jabwar,[],4.0,35712,2022,35712,4
jabwar/XC41396.ogg,jabwar,[],4.0,1112607,2022,1112607,4
jabwar/XC41397.ogg,jabwar,[],4.0,627775,2022,627775,0
jabwar/XC419699.ogg,jabwar,[],5.0,1363383,2022,1363383,2
jabwar/XC423734.ogg,jabwar,[],4.0,677930,2022,677930,3
jabwar/XC442837.ogg,jabwar,[],2.5,753998,2022,753998,2
jabwar/XC450667.ogg,jabwar,[],4.5,2566269,2022,2566269,1
jabwar/XC450670.ogg,jabwar,[],4.5,3565192,2022,3565192,3
jabwar/XC450672.ogg,jabwar,[],4.5,1892519,2022,1892519,4
jabwar/XC451338.ogg,jabwar,[],4.5,5975980,2022,5975980,1
jabwar/XC461859.ogg,jabwar,[],4.0,1012224,2022,1012224,0
jabwar/XC463789.ogg,jabwar,[],3.5,984712,2022,984712,0
jabwar/XC465465.ogg,jabwar,[],3.0,1704416,2022,1704416,2
jabwar/XC465651.ogg,jabwar,['warwhe1'],3.5,3184128,2022,3184128,0
jabwar/XC475525.ogg,jabwar,[],4.5,2497536,2022,2497536,1
jabwar/XC475678.ogg,jabwar,['warwhe1'],4.5,2333048,2022,2333048,4
jabwar/XC478924.ogg,jabwar,[],4.0,723904,2022,723904,1
jabwar/XC479567.ogg,jabwar,[],4.0,3961408,2022,3961408,3
jabwar/XC480468.ogg,jabwar,[],4.0,480768,2022,480768,2
jabwar/XC486788.ogg,jabwar,[],4.5,2142720,2022,2142720,2
jabwar/XC507288.ogg,jabwar,[],5.0,1586688,2022,1586688,3
jabwar/XC507289.ogg,jabwar,[],5.0,1665792,2022,1665792,2
jabwar/XC512523.ogg,jabwar,[],3.5,454740,2022,454740,2
jabwar/XC528853.ogg,jabwar,[],5.0,1829824,2022,1829824,1
jabwar/XC536945.ogg,jabwar,[],4.0,906136,2022,906136,4
jabwar/XC536946.ogg,jabwar,[],5.0,118700,2022,118700,0
jabwar/XC536947.ogg,jabwar,[],3.5,458919,2022,458919,4
jabwar/XC539048.ogg,jabwar,[],5.0,1449482,2022,1449482,3
jabwar/XC539050.ogg,jabwar,['eurwig'],3.5,623595,2022,623595,4
jabwar/XC575527.ogg,jabwar,[],5.0,206464,2022,206464,0
jabwar/XC576616.ogg,jabwar,[],4.5,1265568,2022,1265568,1
jabwar/XC576627.ogg,jabwar,[],4.0,225696,2022,225696,1
jabwar/XC581688.ogg,jabwar,[],5.0,3725568,2022,3725568,2
jabwar/XC605316.ogg,jabwar,[],3.5,602697,2022,602697,3
jabwar/XC655763.ogg,jabwar,[],4.0,664320,2022,664320,3
